demand_point_index,x_coordinate,y_coordinate,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2159,47.5,33.5,1.291637015,2.54159914,4.385484869,10.47330277,20.11649448,22.79130506,31.69468378,27.53881662,52.45823875,41.54762142,75.05395933
2160,48.5,33.5,2.280009347,3.865963027,9.512454676,22.03628185,30.84902037,39.2419824,57.07790629,67.54795291,93.35348694,115.1576991,139.9291887
2161,49.5,33.5,3.939532175,7.699150555,13.08408173,33.23034153,50.36103364,62.39549556,86.81360041,80.78670581,131.0441054,135.682491,169.74107
2162,50.5,33.5,4.27368156,8.289694104,18.06290297,47.8066722,71.24225018,109.5197763,153.8963164,193.7921127,206.6182379,316.8065977,343.497959
2163,51.5,33.5,5.411070482,10.95438651,20.18380134,47.44373758,85.5768841,102.7347383,134.4801377,225.4925639,240.7177039,345.7547427,416.6653361
2164,52.5,33.5,5.293397068,10.94454236,19.62945043,52.84464914,78.20548221,104.2609416,133.6755052,168.9513056,208.76158,261.6044391,316.3697875
2165,53.5,33.5,5.334162261,11.33603418,20.53231044,53.86054633,89.04695326,111.3554313,162.8228603,250.2295522,268.4948159,389.7409775,418.8734697
2166,54.5,33.5,3.101118307,6.704752501,11.54586737,26.62233323,56.25133244,73.0613865,114.3094837,141.3710514,170.5915839,227.4535696,264.5834838
2167,55.5,33.5,3.682355309,7.43403914,12.29032314,29.04228592,40.98542596,63.61369149,90.32009425,98.84237067,115.685831,154.0175389,176.5050493
2168,56.5,33.5,3.862466955,5.919559219,11.95262928,26.67820958,43.41839427,61.14606144,72.54722777,72.36786876,118.41313,124.5357773,160.3742107
2169,57.5,33.5,4.796725803,9.063369257,17.00377446,50.73851373,81.63878354,102.7915557,153.3956264,200.2128441,223.433978,334.185558,393.3314883
2170,58.5,33.5,5.538496304,10.84088831,20.26406994,54.10067986,93.78959681,103.5205475,135.9750636,234.9259752,252.7845789,339.8161787,472.3158273
2171,59.5,33.5,5.955997443,10.93631221,22.66379428,52.67760345,86.08956933,119.6563641,147.1242217,248.0545868,264.1840746,356.6341038,495.9243156
2172,60.5,33.5,0.11622129,0.22038963,0.495053099,1.240737247,1.992146447,2.737879637,4.464310482,6.538515097,5.659325965,11.99707367,10.38947956
2173,61.5,33.5,0.116667137,0.227923242,0.400127628,1.10871224,1.651827335,2.733514004,4.110764506,6.010497232,5.790604113,11.35849534,9.191678843
2174,62.5,33.5,0.127785975,0.230870377,0.424680804,1.116539797,1.736421481,2.542378262,4.556653507,6.171012941,5.724790015,11.35047759,9.449586415
2175,63.5,33.5,0.160544029,0.314893882,0.617312635,1.526625372,2.596942952,3.181617396,4.762604437,7.368763816,7.03042783,10.56467977,11.3629594
2176,0.5,34.5,0.447288978,0.852032438,1.571621579,4.074353185,6.046321562,10.11195441,16.04159817,24.23057128,26.17499958,41.65915,38.81955249
2177,1.5,34.5,0.085704869,0.165868871,0.294635686,0.92678663,1.271684172,1.827027139,2.512120873,4.612160367,4.752113908,7.723602233,6.002925915
2178,2.5,34.5,0.598252073,1.39443387,1.965697475,5.049496177,7.261753832,12.60651302,17.62984078,24.42742476,26.28139851,39.98707836,38.72683524
2179,3.5,34.5,0.578436409,1.30002645,1.794797601,4.717046407,10.16178434,14.57378416,19.78097526,28.00715096,31.44866279,46.40067148,47.49398328
2180,4.5,34.5,0.429657873,1.134850455,1.446636746,4.170442588,6.40870822,11.45043596,15.71832161,21.76304737,28.55496943,38.8466245,48.35896731
2181,5.5,34.5,0.442453501,1.010967204,1.655903973,4.309531614,6.733977196,10.86440002,16.35780996,25.4422044,26.53218328,44.59055278,45.17487607
2182,6.5,34.5,0.464336754,1.068947485,1.710627451,4.468221651,6.648674189,11.36412688,20.27906722,30.57423912,30.80466763,59.48578836,53.78112975
2183,7.5,34.5,0.466583308,1.293084348,1.671413847,5.235389713,7.391690695,12.25013772,20.48016694,32.09171589,32.10460991,63.51117902,54.19184862
2184,8.5,34.5,0.510788147,1.379624529,2.151987871,6.293999593,11.05137714,17.26246244,25.06897289,39.74328806,39.66605693,62.49867767,71.21158975
2185,9.5,34.5,0.726413678,1.568662676,2.165367205,6.412527125,12.79912281,18.7187099,26.83370112,31.44894092,43.70390089,50.57113319,60.82054678
2186,10.5,34.5,0.828306999,1.433374476,3.109555749,8.013462858,17.0305957,22.87984073,29.99463075,29.61923719,45.80174073,46.45253063,60.67379572
2187,11.5,34.5,0.631180669,1.273236673,1.755340168,4.545582098,8.337426727,12.29928595,14.29311581,17.00332541,28.12374704,24.67398246,38.82529121
2188,12.5,34.5,1.424853017,2.755411824,4.346140876,11.07954882,20.64189358,25.68856534,34.40922082,37.33909974,67.99010428,58.36990537,89.44049914
2189,13.5,34.5,3.686364003,6.80608476,12.84684669,33.57517382,47.96261006,68.16001528,86.99244996,120.4824278,140.534548,180.243256,219.8094894
2190,14.5,34.5,4.230989817,8.734789582,18.5777019,40.1159616,60.64368774,83.84278249,127.979494,176.9149694,165.6364942,265.642617,273.0249155
2191,15.5,34.5,4.36903138,8.916550267,15.8627485,43.28489253,58.90614188,84.85784307,115.8301126,200.7851,195.510613,300.6879203,322.5837766
2192,16.5,34.5,5.285110698,10.40153817,20.20270014,48.93480099,70.26598786,109.5590646,149.2275998,230.8418033,217.9784767,359.8720429,375.5153943
2193,17.5,34.5,4.957229712,11.49703803,22.75867059,50.63639628,82.47424369,110.1523894,150.8821754,259.2641928,230.2095903,414.0516772,417.4083857
2194,18.5,34.5,4.409291153,9.821627304,15.30179349,33.21564089,53.93857797,90.28222796,117.4497094,136.8763028,151.3736251,205.0472029,237.7931345
2195,19.5,34.5,3.649239926,5.85763893,10.34274794,24.25296085,36.73029083,61.46682562,75.83950468,86.69954105,106.6354575,123.231011,144.0972671
2196,20.5,34.5,2.987139952,5.442694099,10.167759,24.43731923,35.88257944,55.3869478,71.69987172,82.83442861,122.9924746,139.221874,193.8418316
2197,21.5,34.5,4.45904125,7.909441994,15.40510884,36.00120861,70.29009813,88.7580012,120.4920697,155.1091949,161.2763775,255.0281676,292.234164
2198,22.5,34.5,4.034766066,9.714814423,17.45211587,46.44009236,77.96717647,86.95606313,112.0311701,189.4101606,189.5578269,264.185664,368.5395585
2199,23.5,34.5,4.328319599,9.180658868,17.23368138,44.93612698,75.28426055,82.47224784,98.26633429,170.1365438,171.6629005,241.3697807,337.9695928
2200,24.5,34.5,3.339665347,10.92644562,16.64106183,41.75442131,67.21876763,78.76526907,128.6514955,166.7342606,187.6537743,268.402991,302.590415
2201,25.5,34.5,3.494235564,10.62772987,17.27646667,40.37055648,69.68132583,83.99243857,126.4118938,159.9629243,191.7570206,263.5853121,311.2217581
2202,26.5,34.5,4.619223773,10.19051297,21.70858259,49.74371412,78.09303863,122.4709411,159.6737551,230.4408937,253.6284087,368.7115223,419.453618
2203,27.5,34.5,2.684399626,6.606649334,11.87359958,29.14081729,45.60007144,76.0009832,85.63017599,119.8297929,147.3457881,180.9801062,241.9943989
2204,28.5,34.5,3.982280406,9.151885745,20.5881507,46.98710619,78.0940821,91.16323463,154.3017326,210.9101145,202.7446733,355.915335,350.8821713
2205,29.5,34.5,5.411702492,12.24407571,25.04597013,56.50865582,96.05168434,122.235005,191.5171621,250.4217781,271.7879262,425.0481536,440.6230358
2206,30.5,34.5,5.052847741,11.90478074,24.00601619,49.93489656,95.16225278,110.6051294,135.0607871,247.1504501,245.9251375,371.1220031,444.8933235
2207,31.5,34.5,4.823450885,13.25523553,24.02404879,51.54419362,84.35440555,123.0667713,196.8204923,263.9424282,283.9348406,419.5759856,466.4425787
2208,32.5,34.5,3.665252005,8.560564851,16.64577751,36.65665662,74.27558689,87.70999408,170.2746865,198.5054752,218.0743164,336.417522,323.7958049
2209,33.5,34.5,4.705024617,9.394972957,18.96592514,40.52524903,80.13942377,109.6660962,156.02349,216.0094166,203.1356586,347.5921934,310.8656849
2210,34.5,34.5,4.09015299,8.53617571,13.34387315,43.07393314,58.45157972,97.42834875,154.8020347,205.3126327,182.9706905,333.1253763,291.5561541
2211,35.5,34.5,3.886910648,5.990559211,13.05615588,37.25843584,51.22024024,79.48965068,97.50447186,151.3789712,164.6951361,231.0059656,258.1430121
2212,36.5,34.5,3.143322682,6.128304104,10.60797344,31.73514585,49.56614953,72.59874577,92.17946077,124.6475658,144.7525279,188.7000073,210.8954214
2213,37.5,34.5,2.212195811,3.686453816,6.000422784,27.74050615,38.50266628,60.88944826,76.53768029,90.32672424,120.0295623,132.1864669,182.8315268
2214,38.5,34.5,1.651426806,2.951813388,4.665045287,11.7530023,20.31819431,27.81946424,32.2837318,34.41362535,54.25499758,44.83797202,86.824232
2215,39.5,34.5,1.187072661,2.292545878,3.572871421,8.953612807,17.4585917,20.65536758,26.80004813,25.80666525,44.57456096,31.41565302,66.24454374
2216,40.5,34.5,4.321646035,6.949318362,12.60308007,32.83864215,43.554807,54.94151909,89.21982992,100.3994669,144.3119713,166.5858609,205.1970144
2217,41.5,34.5,3.285288108,6.466837199,13.87893161,34.0972181,54.65025104,68.02254648,94.82624737,137.0536958,145.3188799,212.9213007,233.5555869
2218,42.5,34.5,4.099269499,6.794656767,13.79962587,34.99853298,52.43816027,93.69535437,125.615753,147.7967776,179.1868441,246.0926426,271.678229
2219,43.5,34.5,2.238621514,3.489107199,6.483868564,30.8291917,45.59206279,64.9633741,79.79271264,105.2458945,142.7685976,164.7535824,230.3229113
2220,44.5,34.5,1.612737199,2.510885344,5.785539782,12.01967999,23.60405935,26.63394715,35.16424273,36.82849249,63.4444364,62.60200159,100.3482536
2221,45.5,34.5,2.368921102,3.562315157,6.541631798,15.16735493,24.81096979,33.49778816,33.82041913,42.81863107,83.23930194,69.87137846,130.8792886
2222,46.5,34.5,2.7942601,3.836187619,7.140751893,17.42126634,23.82429802,32.39592462,35.73865119,36.19135784,75.59072275,63.77120997,114.521249
2223,47.5,34.5,1.595943763,2.700923812,5.003482914,10.77086969,19.60978147,23.98925787,30.0575672,31.768903,54.58135962,57.14871528,91.77641794
2224,48.5,34.5,2.049463474,3.967922433,8.298463393,16.49685572,29.52502751,36.84779223,52.10835765,46.71854164,87.20540744,83.44015309,127.298319
2225,49.5,34.5,4.006365882,7.159840944,15.16973919,36.38709925,60.74728402,86.27657613,126.3470118,161.8357715,169.2100977,255.7356236,281.6344724
2226,50.5,34.5,4.82459536,8.435473895,17.9070571,41.04601461,75.18504052,101.1969131,140.3643258,202.6606499,203.6854879,307.9962701,347.7176981
2227,51.5,34.5,4.860733151,9.503391634,16.8794827,45.14151139,73.35955187,112.4996344,174.8113382,210.9576698,220.3596156,353.8083454,362.3586102
2228,52.5,34.5,4.872766355,10.24820322,17.5813359,48.6291403,79.93970637,109.7588189,163.9433605,225.2990256,219.9377837,342.8829898,342.4721001
2229,53.5,34.5,4.987887671,9.823611763,19.32180054,52.53222408,79.11937802,110.7407606,174.3046708,238.1772557,228.9596059,384.419789,350.6253974
2230,54.5,34.5,5.674524756,11.03038586,21.54290023,51.36771303,90.88257574,118.9263725,153.1169599,224.8803943,242.3273702,345.4690099,379.9748212
2231,55.5,34.5,4.822865391,8.97713051,18.50139238,47.47575194,77.80580464,118.130257,173.0718334,217.7604814,239.4044785,339.2271966,363.2168518
2232,56.5,34.5,4.360170568,10.34873898,20.17302934,55.51432682,86.56595607,111.119947,156.5858512,230.3514679,231.9504188,367.096719,443.3489415
2233,57.5,34.5,5.809440529,11.35307732,21.58479474,60.46373205,80.40434324,117.0318721,150.825939,240.0497074,253.0434476,370.6018357,477.0870342
2234,58.5,34.5,4.834428608,9.900332853,20.98159973,53.9524984,93.29778146,109.4689742,131.1906255,160.0983038,191.0205948,277.713976,318.8221536
2235,59.5,34.5,1.448536756,2.958725823,5.772438069,14.68105304,23.96979206,31.70515335,43.10668072,56.75106328,65.69021909,105.7603809,108.93647
2236,60.5,34.5,0.141176219,0.324560823,0.595825458,1.371560484,2.161041163,2.892679168,4.371118619,6.831183087,6.681655504,12.35265435,12.25889931
2237,61.5,34.5,0.09823308,0.19078457,0.375497385,0.898379187,1.591352276,2.069083196,2.749552398,4.056645998,4.514488182,7.27162282,8.773927901
2238,62.5,34.5,0.119251303,0.253741795,0.430208558,1.099540194,1.811086074,2.55377947,4.252264435,5.52910595,5.217717359,9.285091784,10.08468268
2239,63.5,34.5,0.149189,0.293045424,0.6341482,1.513407839,2.367888851,2.911732466,4.026998152,6.145494181,6.222590885,10.93879893,11.53513556
2240,0.5,35.5,0.55641227,0.974827817,1.670091419,4.511237741,6.823361687,11.72633488,18.29558449,33.2478556,31.19094791,61.14700356,44.14073705
2241,1.5,35.5,0.651623995,1.010374621,1.803459751,5.017551247,8.281805043,13.12705726,20.14997163,27.00263296,32.28152791,44.70088057,51.06094287
2242,2.5,35.5,0.635143484,1.285976568,1.764163317,5.060448605,7.024841857,11.71365753,17.60992624,26.05733712,30.665954,44.4551421,46.42626118
2243,3.5,35.5,0.514103289,0.974926807,1.530738863,4.608285951,7.182327013,11.794371,17.85274705,27.44761089,29.41761536,48.05094989,43.42209093
2244,4.5,35.5,0.435193902,1.052601253,1.634077567,3.937977015,10.15709196,13.00459544,19.90930602,30.60454914,30.82967182,56.70890171,51.98072253
2245,5.5,35.5,0.439582969,1.005585945,1.639602874,4.291050096,7.398330645,11.04807961,16.75829337,27.02089799,28.97765555,52.82217333,47.1472724
2246,6.5,35.5,0.478382903,0.866740697,1.71364507,4.57935281,10.78661344,16.17101021,19.16646675,32.40890695,35.71850187,55.53558814,61.91459455
2247,7.5,35.5,0.557545567,1.119788315,1.719940877,4.597114006,9.548503119,14.35485755,21.4593849,30.60910671,34.81671283,55.5004725,58.29566911
2248,8.5,35.5,0.697154225,1.360611718,2.502141191,6.70380261,12.16517216,17.81615846,26.21628403,38.59200615,43.59964163,62.61069945,71.66806824
2249,9.5,35.5,0.737194291,1.401417785,1.970963861,7.89368157,13.25157808,19.64413111,27.57929306,29.06381759,40.0844696,48.47850303,55.82166019
2250,10.5,35.5,1.239392474,2.487055713,3.920693361,11.30259625,16.98678292,26.37976969,28.92230229,32.84937018,45.46289418,47.75268895,68.24134016
2251,11.5,35.5,1.757066601,4.346123531,6.595632003,15.5313293,25.70245049,36.32683644,51.0869871,58.12046008,74.7065919,94.1653421,106.5443833
2252,12.5,35.5,1.814705275,3.391821249,5.602410791,14.67746843,22.60451208,32.95276965,39.59597006,44.1325077,70.26523678,69.16587318,93.7512234
2253,13.5,35.5,3.579843858,6.28007128,12.91423638,29.8781391,41.16143132,63.94266859,98.43218903,110.3563776,120.5947105,169.8901697,180.8302075
2254,14.5,35.5,3.319329658,6.977725457,13.28112581,37.73358328,48.64317689,68.84556231,101.4174339,122.3226853,143.3104342,199.3281415,211.7945772
2255,15.5,35.5,4.756048393,10.23416689,18.62708953,46.91867438,81.01020078,108.9752936,153.5704524,212.8933823,200.3005756,322.9656348,313.4099327
2256,16.5,35.5,5.169665134,11.3183562,18.40112816,50.97964949,82.77260277,115.3326563,173.8801163,230.417867,232.2361744,372.1716812,381.7635974
2257,17.5,35.5,5.237730338,11.82361643,21.0583673,51.08968471,90.24823358,114.1150735,181.6750596,228.3435843,244.8044246,383.2054216,387.6698349
2258,18.5,35.5,4.03748986,7.799465221,13.47442335,33.02442301,44.18329236,76.47273078,87.75043386,132.1469243,148.0602293,185.1593702,238.4447363
2259,19.5,35.5,1.803266351,2.677742985,5.100935405,13.47579614,22.24024132,33.40745322,36.32548347,39.65155062,62.27994609,62.13071276,86.6607116
2260,20.5,35.5,1.770831084,2.883200882,5.300802425,12.6993982,24.15837314,33.6557697,38.08596479,48.76769532,76.80156785,84.80282189,111.0312311
2261,21.5,35.5,3.000723134,5.99899085,11.14862784,29.54100871,51.05709741,66.758594,87.10703635,109.1924158,140.8586472,177.4248147,232.7251291
2262,22.5,35.5,4.648585362,10.90657719,20.02573706,48.97655019,85.06164354,84.71476644,133.2212698,211.1048803,216.8761021,311.7959037,409.3701825
2263,23.5,35.5,4.324440056,9.059473249,16.09252338,40.34484085,69.07849465,73.40605856,92.20892473,109.573077,126.3646347,184.0430672,222.1652119
2264,24.5,35.5,3.265265125,8.96840768,16.20607456,43.66543909,67.54960084,75.58270989,96.53866816,144.4639686,142.7544766,217.2425329,243.2597298
2265,25.5,35.5,3.844913294,9.620267776,14.62909474,36.51744676,64.03275632,89.57035081,101.8315455,133.1170183,162.3060332,207.7875685,261.0181849
2266,26.5,35.5,4.27942312,10.38600447,24.45620797,50.77941264,100.3111388,114.1770033,173.5428906,255.9300127,242.5521053,400.739959,419.0104921
2267,27.5,35.5,4.162753279,10.11116061,19.31534607,41.95345376,65.58345445,110.0808163,161.8651617,249.014549,229.0769354,400.871478,399.7515907
2268,28.5,35.5,4.882314483,12.72601434,23.34366316,53.5488809,96.50622917,114.7232927,200.9506437,251.9263271,255.2550278,427.9417636,417.8465969
2269,29.5,35.5,4.961219019,12.56215999,24.11838787,58.83444769,97.9245417,114.1461337,169.0481583,250.2890883,267.603455,393.3892071,476.2710499
2270,30.5,35.5,4.729134798,11.94226028,22.39381603,51.58243841,88.66384025,118.2891739,171.5993647,263.6408322,265.1052394,397.7668065,457.0673274
2271,31.5,35.5,4.846953263,13.21312212,21.15123806,52.96070135,81.39281564,127.4490925,170.5121247,241.9676233,265.4848355,396.3419383,423.5108501
2272,32.5,35.5,3.231296541,7.610870883,13.66210727,31.11487887,53.70292167,73.44971938,98.81162936,142.2453435,177.4938047,224.081359,250.6988865
2273,33.5,35.5,4.559641992,9.260388873,19.45539774,37.79625882,64.04988975,106.5664451,171.3464152,223.6490969,219.6116114,374.1693908,332.6294339
2274,34.5,35.5,3.946840337,8.201721206,13.37431552,36.15591021,51.36933001,86.08068404,116.8194087,165.9619638,158.5681709,246.7966516,224.0338856
2275,35.5,35.5,5.071024928,9.391823326,17.87775004,46.496799,70.42357778,115.7426942,155.9023483,217.6732686,217.3770295,324.8410266,317.2164102
2276,36.5,35.5,4.454683684,8.751171533,16.86013111,43.18462924,59.11663278,100.5958011,143.3606174,200.6508992,197.3796535,310.1013686,276.6615287
2277,37.5,35.5,4.774983872,7.742260187,18.89635562,41.42853462,66.70576285,101.2632767,138.4199495,182.690728,201.0905271,280.1456421,290.7892479
2278,38.5,35.5,3.670058921,5.972951664,12.0515302,30.78821346,37.82346606,49.70072149,73.94751068,83.23537347,119.1351215,121.016175,177.5146035
2279,39.5,35.5,0.769931804,1.407598467,2.033544793,5.053263293,9.873399394,11.59581857,15.59017918,15.60023484,25.39543234,18.35660993,40.23346404
2280,40.5,35.5,3.646901369,7.238574426,12.95145671,31.36027656,41.74249061,67.11076381,88.31567525,113.2268179,116.9770692,172.1398824,188.3037609
2281,41.5,35.5,4.988487113,10.24875818,20.77315082,45.39318131,77.20436727,95.23583861,157.2304665,210.5013411,216.5092291,328.5349928,356.367678
2282,42.5,35.5,3.737516628,7.364206207,14.96127852,44.59630266,68.20092987,80.54440158,117.3104645,160.7270871,192.7237163,252.5894956,295.2978241
2283,43.5,35.5,1.937342217,3.848586967,6.400396373,26.77907267,41.47370841,60.74711887,75.56310825,104.0537173,121.5724249,159.5991193,194.2292558
2284,44.5,35.5,1.457284937,2.195068603,7.209290309,23.89258625,35.83679807,54.47125973,69.0702217,83.43510082,108.9869394,128.7470738,173.7161936
2285,45.5,35.5,3.465678678,5.680780903,11.30043858,39.16965298,54.17500066,76.21911932,108.5750648,129.1926389,158.6107556,224.0959812,250.6402994
